"created_at","id","id_str","text","truncated","entities:hashtags","entities:symbols","entities:user_mentions","entities:urls:url","entities:urls:expanded_url","entities:urls:display_url","entities:urls:indices","metadata:iso_language_code","metadata:result_type","source","in_reply_to_status_id","in_reply_to_status_id_str","in_reply_to_user_id","in_reply_to_user_id_str","in_reply_to_screen_name","user:id","user:id_str","user:name","user:screen_name","user:location","user:description","user:url","user:entities:url:urls:url","user:entities:url:urls:expanded_url","user:entities:url:urls:display_url","user:entities:url:urls:indices","user:entities:description:urls:url","user:entities:description:urls:expanded_url","user:entities:description:urls:display_url","user:entities:description:urls:indices","user:protected","user:followers_count","user:friends_count","user:listed_count","user:created_at","user:favourites_count","user:utc_offset","user:time_zone","user:geo_enabled","user:verified","user:statuses_count","user:lang","user:contributors_enabled","user:is_translator","user:is_translation_enabled","user:profile_background_color","user:profile_background_image_url","user:profile_background_image_url_https","user:profile_background_tile","user:profile_image_url","user:profile_image_url_https","user:profile_banner_url","user:profile_link_color","user:profile_sidebar_border_color","user:profile_sidebar_fill_color","user:profile_text_color","user:profile_use_background_image","user:has_extended_profile","user:default_profile","user:default_profile_image","user:following","user:follow_request_sent","user:notifications","user:translator_type","geo","coordinates","place","contributors","is_quote_status","retweet_count","favorite_count","favorited","retweeted","possibly_sensitive","lang"
"Tue Apr 02 20:56:33 +0000 2019",1113183459676053504,"1113183459676053504","『쇼텔』
활처럼 굽은 큰 칼날을 지닌 곡검.

카림의 백작 아르스타가 제작했으며 사용하려면 높은 기량이 필요하지만 방패의 사이로 데미지를 줄 수 있다.   -다크소울1-",FALSE,"()","()","()",NA,NA,NA,NA,"ko","recent","<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",NA,NA,NA,NA,NA,1227874122,"1227874122","다크소울 문구들","darksouls_txt","","다크소울 시리즈 아이템 설명과 대사들을 자동트윗. 스포일러 주의⚠️ 트위터 글자수 제한으로 일부분만 올리기도 합니다.  옮겨오는 중이라 잘리거나 이상하게 나오는 트윗이 있을 수 있습니다!😂",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,211,0,0,"Thu Feb 28 16:24:52 +0000 2013",0,NA,NA,FALSE,FALSE,13810,"ko",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/930422753014042624/XZZFBInl_normal.jpg","https://pbs.twimg.com/profile_images/930422753014042624/XZZFBInl_normal.jpg","https://pbs.twimg.com/profile_banners/1227874122/1527867628","ABB8C2","000000","000000","000000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,NA,"ko"
"Tue Apr 02 20:54:35 +0000 2019",1113182963645026304,"1113182963645026304","走りぬけが有効",FALSE,"()","()","()",NA,NA,NA,NA,"ja","recent","<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",NA,NA,NA,NA,NA,263337745,"263337745","Dark Souls","DarkSouls_bot","火継ぎの祭祀場","PS3アクションソフト「Dark Souls」の定型文メッセージ＋αのbotです。狂気のフィールドに赤く刻まれたプレイヤーたちの言霊。”心が折れそうだ・・・.” ご要望等はメッセージにてお願い致します。","http://t.co/0m1FYxTY3n","http://t.co/0m1FYxTY3n","http://www.fromsoftware.jp/darksouls/","fromsoftware.jp/darksouls/","0",NA,NA,NA,NA,FALSE,2036,2777,8,"Wed Mar 09 21:16:49 +0000 2011",2,NA,NA,FALSE,FALSE,95170,"en",FALSE,FALSE,FALSE,"0A0A0A","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",TRUE,"http://pbs.twimg.com/profile_images/3107404852/d0f7622c3568f990d251724cb91dc29f_normal.jpeg","https://pbs.twimg.com/profile_images/3107404852/d0f7622c3568f990d251724cb91dc29f_normal.jpeg",NA,"0084B4","FFFFFF","000000","333333",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,NA,"ja"
"Tue Apr 02 20:52:51 +0000 2019",1113182529169776640,"1113182529169776640","RT @PattyTrills: Hey I’m playing darksouls 3 with @WimbledonAlley today at 6pm PST make sure y’all are there 👀",FALSE,"()","()","((screen_name . PattyTrills) (name . Patrick Trillington) (id . 3905186234) (id_str . 3905186234) (indices . #(3 15)))",NA,NA,NA,NA,"en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,3161635686,"3161635686","AR̶I͝Z̴E͡N̡̨ 💕 ( ͡° ͜ʖ ͡°) MONICA","DeadArizen","DK 🍌 ENTHUSIAST ","@officialteam24k Admin | @1337Energy |24k 🏠|- |EDITOR| bae @monicasmgaming 💕 partnered discord! https://t.co/kjNJnyzafP business•deadarizen@gmail.com","https://t.co/g4Bh6rLtHm","https://t.co/g4Bh6rLtHm","http://twitch.com/DeadArizen","twitch.com/DeadArizen","0","https://t.co/kjNJnyzafP","http://discord.gg/24KEntourage","discord.gg/24KEntourage","96",FALSE,293,272,2,"Sat Apr 18 00:06:47 +0000 2015",8774,NA,NA,FALSE,FALSE,2746,"en",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/1003980429710381056/wqzrn4jH_normal.jpg","https://pbs.twimg.com/profile_images/1003980429710381056/wqzrn4jH_normal.jpg","https://pbs.twimg.com/profile_banners/3161635686/1528202645","E81C4F","000000","000000","000000",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,3,0,FALSE,FALSE,NA,"en"
"Tue Apr 02 20:49:19 +0000 2019",1113181638001913856,"1113181638001913856","#Skull #skullart #skullartis #calavera #time #clock #death #darkart #darksouls #ink #pen #dibujo #dibujos #drawing… https://t.co/eQdWsqxmE7",TRUE,"((text . Skull) (indices . #(0 6)))","()","()","https://t.co/eQdWsqxmE7","https://twitter.com/i/web/status/1113181638001913856","twitter.com/i/web/status/1…","116","und","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,3053164932,"3053164932","Guifo Neo Art","GuifoArt","San José, Costa Rica","Artista",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,27,703,0,"Sun Mar 01 17:56:20 +0000 2015",98,NA,NA,FALSE,FALSE,47,"es",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/1108269410798788608/LhEceB4k_normal.jpg","https://pbs.twimg.com/profile_images/1108269410798788608/LhEceB4k_normal.jpg","https://pbs.twimg.com/profile_banners/3053164932/1553367628","1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,0,1,FALSE,FALSE,FALSE,"und"
"Tue Apr 02 20:48:21 +0000 2019",1113181397391486977,"1113181397391486977","@hyrokii @ConorHaloReach Conor now",FALSE,"()","()","((screen_name . hyrokii) (name . jerome) (id . 210133297) (id_str . 210133297) (indices . #(0 8)))",NA,NA,NA,NA,"en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1113143199894257675,"1113143199894257675",210133297,"210133297","hyrokii",328167952,"328167952","Louis G","darksouls_louis","He/Him and 20 years old :)","darkness waits for me, the only thing.","https://t.co/ADTxiZ7iUQ","https://t.co/ADTxiZ7iUQ","http://bigboysclub.com/king","bigboysclub.com/king","0",NA,NA,NA,NA,FALSE,214,141,4,"Sat Jul 02 21:28:34 +0000 2011",18354,NA,NA,TRUE,FALSE,15257,"en",FALSE,FALSE,FALSE,"131516","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/1110865918010249217/jDqeaRVM_normal.jpg","https://pbs.twimg.com/profile_images/1110865918010249217/jDqeaRVM_normal.jpg","https://pbs.twimg.com/profile_banners/328167952/1546558838","4E1B41","C0DEED","DDEEF6","333333",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,NA,"en"
"Tue Apr 02 20:46:54 +0000 2019",1113181030301696001,"1113181030301696001","RT @TheSala24: 🔥🎮#SEKIROSHADOWSDIESTWICE: ¿NECESITA UN MODO FACIL?🎮😱
Pues eso es lo padre de juegos de #FromSoftware que los #DarkSouls est…",FALSE,"((text . SEKIROSHADOWSDIESTWICE) (indices . #(17 40)))","()","((screen_name . TheSala24) (name . Sala 24) (id . 746583431128088576) (id_str . 746583431128088576) (indices . #(3 13)))",NA,NA,NA,NA,"es","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,107283354,"107283354","Manuel Josafat","Pelusa_Hikari","mexico","Until the day I die",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,180,559,2,"Fri Jan 22 02:29:40 +0000 2010",627,NA,NA,TRUE,FALSE,2548,"es",FALSE,FALSE,FALSE,"082FC9","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/798684649639710720/ac_fhnok_normal.jpg","https://pbs.twimg.com/profile_images/798684649639710720/ac_fhnok_normal.jpg","https://pbs.twimg.com/profile_banners/107283354/1438382027","999999","FFFFFF","DDEEF6","333333",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,1,0,FALSE,FALSE,NA,"es"
"Tue Apr 02 20:46:25 +0000 2019",1113180910617231363,"1113180910617231363","Haven't used twitter for a while... But still streaming! Follow my Dark Souls first playtrough on Twitch!… https://t.co/Xz7vyCGwLc",TRUE,"()","()","()","https://t.co/Xz7vyCGwLc","https://twitter.com/i/web/status/1113180910617231363","twitter.com/i/web/status/1…","107","en","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,869372700715876353,"869372700715876353","Andy Scores","andyscoreslive","Portugal","Twitch variety streamer
Follow me: @andyscoreslive on Twitch, Instagram, Twitter and Facebook!","https://t.co/DCistNaCin","https://t.co/DCistNaCin","http://twitch.tv/andyscoreslive","twitch.tv/andyscoreslive","0",NA,NA,NA,NA,FALSE,10,11,0,"Tue May 30 01:59:38 +0000 2017",5,NA,NA,FALSE,FALSE,21,"en",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/869603964710531072/J1Ef6vmV_normal.jpg","https://pbs.twimg.com/profile_images/869603964710531072/J1Ef6vmV_normal.jpg","https://pbs.twimg.com/profile_banners/869372700715876353/1496514715","000000","000000","000000","000000",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,0,3,FALSE,FALSE,FALSE,"en"
"Tue Apr 02 20:43:15 +0000 2019",1113180114957742080,"1113180114957742080","ウーラシールの宵闇、参りました／ウーラシールの宵闇",FALSE,"()","()","()",NA,NA,NA,NA,"ja","recent","<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",NA,NA,NA,NA,NA,513055885,"513055885","ダークソウルbot","bot_darksouls","","Darksoulsの用語や人物について呟いていくbotです。基本的に中の人がWiki頼り。現段階は人物・台詞のみ。暇があったらアイテムとか入れて行きます。",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2734,723,34,"Sat Mar 03 11:04:37 +0000 2012",1,NA,NA,FALSE,FALSE,109734,"ja",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/1869319736/darksoul_normal.png","https://pbs.twimg.com/profile_images/1869319736/darksoul_normal.png",NA,"1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,NA,"ja"
"Tue Apr 02 20:38:18 +0000 2019",1113178866980466693,"1113178866980466693","Dark Souls 2 - Let's Play Ep. 85 - Barrel Guys Now? https://t.co/1iSnVFhLB6 via @YouTube #DarkSouls2 #DarkSouls",FALSE,"((text . DarkSouls2) (indices . #(89 100)))","()","((screen_name . YouTube) (name . YouTube) (id . 10228272) (id_str . 10228272) (indices . #(80 88)))","https://t.co/1iSnVFhLB6","https://youtu.be/sUVbOvU_uvs","youtu.be/sUVbOvU_uvs","52","en","recent","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NA,NA,NA,NA,NA,2919153102,"2919153102","Crozyn","Crozyn","Florida ","YouTuber | Twitch: https://t.co/kC1hZ4Q7OI | Inquires: crozynbusiness@gmail.com","https://t.co/bcf9Eo4fMQ","https://t.co/bcf9Eo4fMQ","https://www.youtube.com/Crozyn","youtube.com/Crozyn","0","https://t.co/kC1hZ4Q7OI","http://twitch.tv/Crozyn","twitch.tv/Crozyn","19",FALSE,51,192,0,"Fri Dec 05 03:24:34 +0000 2014",1374,NA,NA,FALSE,FALSE,297,"en",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/869256706315997184/fkNhr6FG_normal.jpg","https://pbs.twimg.com/profile_images/869256706315997184/fkNhr6FG_normal.jpg","https://pbs.twimg.com/profile_banners/2919153102/1496087898","808000","000000","000000","000000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,FALSE,"en"
"Tue Apr 02 20:37:29 +0000 2019",1113178660788301824,"1113178660788301824","【ダークソウルサイン探し（霊廟の聖獣）darksouls】★篝火近く　★霧前 #ダークソウル",FALSE,"((text . ダークソウル) (indices . #(39 46)))","()","()",NA,NA,NA,NA,"ja","recent","<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",NA,NA,NA,NA,NA,1376577756,"1376577756","ダークソウル_ファントム探し","search_for_sign","","ダークソウル(Darksouls)で、サインが少なかったり、侵入がなかったりする事があります。そんな時、このアカウントのフォロワーさんと、遊べる方を探してみては？？
出来れば相互フォローして情報交換して欲しいです＾＾
Please look for a phantom by this account.",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,110,2,4,"Wed Apr 24 09:21:43 +0000 2013",0,NA,NA,FALSE,FALSE,67515,"ja",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/3568245971/ba0962c505e594f5fe0b10e1f9e13012_normal.jpeg","https://pbs.twimg.com/profile_images/3568245971/ba0962c505e594f5fe0b10e1f9e13012_normal.jpeg",NA,"1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,NA,"ja"
"Tue Apr 02 20:36:39 +0000 2019",1113178453266784256,"1113178453266784256","RT @ShoemakerCole: That's a wrap! Great 24 hour stream, great new peeps, donations toward a good cause, and special thanks to our raiders y…",FALSE,"()","()","((screen_name . ShoemakerCole) (name . Cole Shoemaker) (id . 123617652) (id_str . 123617652) (indices . #(3 17)))",NA,NA,NA,NA,"en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,918706791457755137,"918706791457755137","Jade santos moris","moris_jade","","Stargazing whilst aimlessly wandering the tundra and mountains in search of the meaning of happiness.",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,73,42,1,"Fri Oct 13 05:15:42 +0000 2017",6681,NA,NA,FALSE,FALSE,3368,"en",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/1022189786059104256/iriAgP9m_normal.jpg","https://pbs.twimg.com/profile_images/1022189786059104256/iriAgP9m_normal.jpg","https://pbs.twimg.com/profile_banners/918706791457755137/1532544012","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,2,0,FALSE,FALSE,FALSE,"en"
"Tue Apr 02 20:33:10 +0000 2019",1113177577554886657,"1113177577554886657","@Mila_Alieva ну если тебе нравятся bloodborn darksouls и tenchu 1999г на пс1 то да конечно и я прошел за 5 часов а… https://t.co/XJIO9n240S",TRUE,"()","()","((screen_name . Mila_Alieva) (name . Mila Alieva) (id . 905786442) (id_str . 905786442) (indices . #(0 12)))","https://t.co/XJIO9n240S","https://twitter.com/i/web/status/1113177577554886657","twitter.com/i/web/status/1…","116","ru","recent","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1113170371438624770,"1113170371438624770",905786442,"905786442","Mila_Alieva",762280917796786177,"762280917796786177","ArtBool","KorwinNWN","Нижний Новгород, Россия","PingPong-master (1998-junior-euro-champ), karate-expert, funplayer csgo-dota2, swedenfan, koalafan, streamer",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,15,74,0,"Sun Aug 07 13:35:08 +0000 2016",8574,NA,NA,FALSE,FALSE,1408,"ru",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/986934903207026689/8773en3u_normal.jpg","https://pbs.twimg.com/profile_images/986934903207026689/8773en3u_normal.jpg","https://pbs.twimg.com/profile_banners/762280917796786177/1504346399","1B95E0","000000","000000","000000",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,NA,"ru"
"Tue Apr 02 20:32:18 +0000 2019",1113177357471354888,"1113177357471354888","What's good my dudes, I am continuing Dark Souls, today we tackle Blighttown which I've heard is a lovely place:… https://t.co/PCuaVjgs7q",TRUE,"()","()","()","https://t.co/PCuaVjgs7q","https://twitter.com/i/web/status/1113177357471354888","twitter.com/i/web/status/1…","114","en","recent","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NA,NA,NA,NA,NA,943954506894766082,"943954506894766082","DevinReviews","DevinReviews","","variety streamer ranting about complete non sense: https://t.co/pPh7WUF5OS",NA,NA,NA,NA,NA,"https://t.co/pPh7WUF5OS","https://www.twitch.tv/devinreviews","twitch.tv/devinreviews","51",FALSE,61,319,1,"Thu Dec 21 21:21:07 +0000 2017",750,NA,NA,FALSE,FALSE,952,"en",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/1007645529046749184/PqQZHgmR_normal.jpg","https://pbs.twimg.com/profile_images/1007645529046749184/PqQZHgmR_normal.jpg","https://pbs.twimg.com/profile_banners/943954506894766082/1519919925","1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,FALSE,"en"
"Tue Apr 02 20:30:05 +0000 2019",1113176799419273217,"1113176799419273217","This is the Dark Souls of child birth haha so close",FALSE,"()","()","()",NA,NA,NA,NA,"en","recent","<a href=""http://www.example.com"" rel=""nofollow"">x-darksouls-y</a>",NA,NA,NA,NA,NA,895407844455051264,"895407844455051264","X DarkSouls Y","x_darksouls_y","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,44,0,1,"Wed Aug 09 22:14:00 +0000 2017",0,NA,NA,FALSE,FALSE,28051,"en",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/897858100903989248/O1Q94w9V_normal.jpg","https://pbs.twimg.com/profile_images/897858100903989248/O1Q94w9V_normal.jpg",NA,"1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,NA,"en"
"Tue Apr 02 20:27:11 +0000 2019",1113176067819401218,"1113176067819401218","What @fromsoftware_pr game/franchise do you prefer? #DarkSouls #Bloodborne or #Sekiro?",FALSE,"((text . DarkSouls) (indices . #(52 62)))","()","((screen_name . fromsoftware_pr) (name . FROMSOFTWARE) (id . 150151699) (id_str . 150151699) (indices . #(5 21)))",NA,NA,NA,NA,"en","recent","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NA,NA,NA,NA,NA,954808990977929218,"954808990977929218","EQT","EquitiGames","","Hi, I’m E-QT! 🚀Join me on our journey to a decentralized gaming platform of change. Fueled by the blockchain, empowering creators and gamers around the galaxy!","https://t.co/Cn8qlI2hSs","https://t.co/Cn8qlI2hSs","http://www.equiti.io","equiti.io","0",NA,NA,NA,NA,FALSE,5352,891,5,"Sat Jan 20 20:12:57 +0000 2018",312,NA,NA,FALSE,FALSE,746,"en",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/1015351486589501440/aJhn3plI_normal.jpg","https://pbs.twimg.com/profile_images/1015351486589501440/aJhn3plI_normal.jpg","https://pbs.twimg.com/profile_banners/954808990977929218/1533407687","1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,NA,"en"
"Tue Apr 02 20:24:41 +0000 2019",1113175438908567552,"1113175438908567552","先生？",FALSE,"()","()","()",NA,NA,NA,NA,"ja","recent","<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",NA,NA,NA,NA,NA,263337745,"263337745","Dark Souls","DarkSouls_bot","火継ぎの祭祀場","PS3アクションソフト「Dark Souls」の定型文メッセージ＋αのbotです。狂気のフィールドに赤く刻まれたプレイヤーたちの言霊。”心が折れそうだ・・・.” ご要望等はメッセージにてお願い致します。","http://t.co/0m1FYxTY3n","http://t.co/0m1FYxTY3n","http://www.fromsoftware.jp/darksouls/","fromsoftware.jp/darksouls/","0",NA,NA,NA,NA,FALSE,2036,2777,8,"Wed Mar 09 21:16:49 +0000 2011",2,NA,NA,FALSE,FALSE,95170,"en",FALSE,FALSE,FALSE,"0A0A0A","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",TRUE,"http://pbs.twimg.com/profile_images/3107404852/d0f7622c3568f990d251724cb91dc29f_normal.jpeg","https://pbs.twimg.com/profile_images/3107404852/d0f7622c3568f990d251724cb91dc29f_normal.jpeg",NA,"0084B4","FFFFFF","000000","333333",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,NA,"ja"
"Tue Apr 02 20:23:12 +0000 2019",1113175065439424521,"1113175065439424521","RT @MechanicalJapan: ¡Sorteamos la figura de Black Knight de Dark Souls de Banpresto! 

Para participar: 
1-.) RT
2-.) Seguir a @kurogami_t…",FALSE,"()","()","((screen_name . MechanicalJapan) (name . Mechanical Japan) (id . 51395340) (id_str . 51395340) (indices . #(3 19)))",NA,NA,NA,NA,"es","recent","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,2228569489,"2228569489","Miguel","Migukel98","Albatera,alicante","El perro de arriba es mi espíritu animal/Doggo boy",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,130,343,1,"Tue Dec 03 16:57:40 +0000 2013",1290,NA,NA,FALSE,FALSE,1891,"es",FALSE,FALSE,FALSE,"FFFFFF","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",TRUE,"http://pbs.twimg.com/profile_images/1025757838843490304/Iacc-Es8_normal.jpg","https://pbs.twimg.com/profile_images/1025757838843490304/Iacc-Es8_normal.jpg","https://pbs.twimg.com/profile_banners/2228569489/1529010932","0084B4","FFFFFF","DDEEF6","333333",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,1135,0,FALSE,FALSE,NA,"es"
"Tue Apr 02 20:22:56 +0000 2019",1113174998737399809,"1113174998737399809","RT @PattyTrills: Hey I’m playing darksouls 3 with @WimbledonAlley today at 6pm PST make sure y’all are there 👀",FALSE,"()","()","((screen_name . PattyTrills) (name . Patrick Trillington) (id . 3905186234) (id_str . 3905186234) (indices . #(3 15)))",NA,NA,NA,NA,"en","recent","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NA,NA,NA,NA,NA,188254075,"188254075","☆ PK Wimble ☆","WimbledonAlley","St. Clout, MN","✌ 23 | Musician | Twitch Streamer | I'm Wimbledon Alley | dog enthusiast | 100 subs on YouTube 🤪 |https://t.co/vXh8GDgozs | Fortnite Hate Account","https://t.co/HwH0YubOVf","https://t.co/HwH0YubOVf","https://teespring.com/stores/wimble-bimble-merch","teespring.com/stores/wimble-…","0","https://t.co/vXh8GDgozs","http://twitch.tv/wimbleliveG","twitch.tv/wimbleliveG","98",FALSE,1044,727,16,"Wed Sep 08 08:37:55 +0000 2010",100117,NA,NA,TRUE,FALSE,71786,"en",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/1112511923810119681/h0MecOTA_normal.png","https://pbs.twimg.com/profile_images/1112511923810119681/h0MecOTA_normal.png","https://pbs.twimg.com/profile_banners/188254075/1551472609","1B95E0","000000","000000","000000",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,3,0,FALSE,FALSE,NA,"en"
"Tue Apr 02 20:21:46 +0000 2019",1113174705710743552,"1113174705710743552","RT @PattyTrills: Hey I’m playing darksouls 3 with @WimbledonAlley today at 6pm PST make sure y’all are there 👀",FALSE,"()","()","((screen_name . PattyTrills) (name . Patrick Trillington) (id . 3905186234) (id_str . 3905186234) (indices . #(3 15)))",NA,NA,NA,NA,"en","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,982336921945952258,"982336921945952258","Rylee","SamuRylee","","Filthy Gaijin Samurai | Content Creator | Icon: @Toast_Wizard_","https://t.co/wMY4ttA5FG","https://t.co/wMY4ttA5FG","https://www.youtube.com/channel/UCf7SmmXoSCm8MUHqNWqLvNA","youtube.com/channel/UCf7Sm…","0",NA,NA,NA,NA,FALSE,121,272,1,"Fri Apr 06 19:19:07 +0000 2018",13415,NA,NA,FALSE,FALSE,4815,"en",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/1111538874805825536/i-92aJVQ_normal.jpg","https://pbs.twimg.com/profile_images/1111538874805825536/i-92aJVQ_normal.jpg","https://pbs.twimg.com/profile_banners/982336921945952258/1548487161","444484","000000","000000","000000",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,3,0,FALSE,FALSE,NA,"en"
